views,likes,comment_count,category_id
4078,10,0,25
102271,5099,387,24
267631,4384,312,28
2521580,166527,8880,26
79915,4003,96,26
2259733,102055,5927,23
139225,5699,956,27
3762393,44018,12592,28
110590,104,10,23
786437,43223,2504,10
12953,5,4,2
999,3,1,17
412286,23916,1791,22
152485,473,92,24
92483,4731,302,27
6383,227,35,10
36905,1344,138,27
3705,9,1,10
65019,2104,543,24
1501028,35634,3971,1
352336,21982,1082,24
109624,6349,4109,23
766050,8985,475,24
6044,462,31,10
14609,89,36,17
1447333,177927,9725,10
302837,11337,2660,10
35451,125,40,17
5218,42,13,22
42451,399,63,24
55910,213,118,24
5839,427,28,10
2665,11,0,24
370461,27945,2235,26
20541,10,16,17
39799,290,0,25
15476,34,10,1
2087,4,0,24
1533488,168268,9395,23
166097,700,557,25
29723,2083,227,15
631000,30664,1806,1
27408,2993,516,26
90268,2215,94,10
77763,4640,483,22
1014163,23095,2919,24
6109402,151250,19820,24
42658,2120,136,10
149257,178,102,17
451675,7014,1833,2
874883,18686,844,24
1038365,22594,3142,28
877102,15480,7843,27
179948,7725,1007,28
122054,7081,893,24
2564903,96321,22149,22
215541,12465,537,17
5468928,247884,14903,10
48037,2167,401,15
141492,2025,292,17
152001,9020,360,23
2358,17,1,28
547362,10776,2486,24
71707,4739,913,1
5315471,187303,9990,23
441712,12162,6058,10
1694708,43997,3608,2
11887,5,0,24
46025,2106,167,15
459969,16399,1226,10
538546,19822,6479,27
913268,16729,2988,24
1136686,12260,6087,10
1145941,15400,3313,1
578128,5704,777,17
771035,84031,5081,23
327936,11643,1305,23
1257634,6971,1230,10
353570,20145,977,23
582747,26750,1604,23
339761,7031,1136,24
1056136,8709,4358,17
301265,21174,1279,10
60509,843,201,25
14476491,332269,42047,1
108339,663,801,25
123251,3601,400,26
372127,17272,922,27
638074,32479,1865,23
128287,5310,1624,27
455289,14025,2340,25
451973,16364,1324,24
54002,1175,89,10
172146,2840,498,10
29254,114,138,24
2364742,49833,5252,24
1609627,22942,2314,1
251683,20617,2526,27
5617078,328517,92222,24
43667,2408,273,10
169239,5912,742,24
1967661,107403,9359,22
1587706,88437,7907,10
90054,3587,237,22
430457,20658,2041,26
32639,2190,201,26
1326266,12282,1390,24
15058,0,0,1
2206768,24283,3619,24
33620,748,125,24
21194,413,69,22
224651,10504,1586,19
999867,78088,12551,26
70098,513,478,25
118227,3598,362,26
78979,4167,514,10
21426,162,137,25
60079,859,59,10
119497,336,72,24
100504,3058,3426,24
7388662,607099,37571,10
144177,10237,799,10
129902,6801,323,22
24248,256,600,25
191764,1755,788,24
79519,1190,0,22
82596,1112,320,26
16456,299,40,25
532620,4474,724,23
134020,6111,331,26
29769,192,93,17
605083,19737,2649,26
1927025,31492,2680,17
240895,16218,3614,23
294255,2596,1547,22
111349,662,611,25
9454,267,43,28
26230,962,102,26
47078714,1763393,101453,10
2034428,90347,9266,24
2823869,14873,2625,2
321451,10630,504,17
500570,36032,4599,15
2152085,144916,10783,10
78860,3449,508,26
491468,15484,848,26
3460999,161691,5019,10
13987067,137904,25189,24
9964832,196513,33718,28
105115,5923,477,28
424109,8718,472,10
1864545,20105,4107,24
682291,48750,3280,24
2810983,93993,12318,28
324167,27641,2241,23
349260,6132,512,26
2043102,36153,5527,28
180713,9225,1180,22
1963898,106397,9613,10
698200,82215,3813,10
9294823,530259,57820,10
2943211,90727,21891,10
2197,0,0,17
128475,619,168,24
1675392,16239,1946,23
108294,326,17,23
1612283,15930,1515,19
345819,13456,1932,27
4328193,14934,2670,1
391853,11765,523,24
11217517,216489,11975,24
83832,1185,137,23
71637,6306,626,15
1137271,44392,3949,28
1000754,63603,2884,10
80663,443,0,24
1021443,25927,4476,27
165353,15688,1554,24
789872,8909,2917,2
65746,1570,49,10
442977,25056,1160,24
1043202,42380,5825,26
654025,5741,569,24
1928537,120993,8370,27
946431,45383,1420,10
145895,4236,242,10
6197393,476724,23008,24
188824,10698,535,10
933039,37171,1706,10
129828,777,293,25
11362593,311331,13985,1
355788,15504,872,10
482648,21635,730,15
655350,7846,2010,22
7098772,1021297,85460,10
831425,64705,2825,10
61359,716,81,24
666698,41693,2692,10
56759,3023,332,28
397918,2031,1611,24
566430,33136,2093,10
219662,13280,434,22
2811422,133911,4617,10
605186,28180,5162,10
115219,1835,261,24
65758,4691,1033,1
1401048,67572,67166,23
324083,15832,1465,10
977204,172081,7421,10
74094,3467,123,26
346110,11014,1071,24
138563,7125,725,10
889168,36219,1967,26
468840,14974,2361,28
18642,1343,88,10
552011,28626,1405,10
407642,3394,130,24
1182553,45119,6332,20
632967,40078,1511,10
5224,13,1,24
55241,5892,441,24
102733,11201,729,26
21439,1605,163,10
27757,409,131,17
24160,1418,62,10
507987,14112,847,10
663450,24553,3536,28
146752,6988,1167,24
756414,37367,1042,10
3489592,172746,15460,10
1088828,34989,10715,24
721459,36683,1815,24
12036,752,63,10
665452,19849,1372,17
2382,3,1,22
2410620,65722,9417,22
1353044,25592,6600,23
914173,20515,6490,28
71610,4571,545,20
2193283,11729,3655,28
3798127,44277,12654,28
7978,219,12,24
3729425,105253,7210,24
1581796,39141,1813,23
2098612,52336,10848,1
438025,24398,1845,22
13659,7,5,2
278899,4513,314,28
105270,5186,387,24
2597902,169725,9046,26
4351,10,0,25
83038,4116,103,26
2408682,105248,5987,23
141741,5761,961,27
822101,43999,2547,10
1032,3,1,17
371401,22490,1137,24
95520,4816,313,27
153341,477,92,24
7840,253,36,10
38775,1373,140,27
3896,9,1,10
1531538,36000,4115,1
66021,2136,542,24
792184,9174,486,24
6553,477,32,10
1508950,181682,9854,10
14657,89,36,17
114923,6490,4216,23
643737,31028,1827,1
36414,125,40,17
5963,47,13,22
5670852,262497,16321,24
2484089,150565,10683,10
852717,27913,2494,24
212414,846,1029,25
183935,7939,1001,26
680569,13802,1351,17
570641,6745,1225,25
114917,8946,677,22
160530,9556,840,27
290800,20545,3714,22
850117,36674,4596,28
1002131,16443,811,24
240166,7490,735,26
59462,3962,246,24
734594,40170,2182,24
1819783,17552,7955,10
1716171,144873,8033,23
1053325,9973,1514,17
308230,21947,876,23
355773,18468,3743,27
1627849,20223,4416,1
522256,14312,1553,23
76859,4895,718,22
907902,37539,1603,23
204520,17520,2029,24
270142,12507,425,24
522265,25431,1171,23
496742,87485,6269,10
679202,5867,1748,28
1742272,8664,1793,10
210815,5231,728,24
508727,24809,1432,10
48804,5758,276,24
784926,31510,1972,23
130189,2511,214,10
534109,20814,1144,27
54392,470,44,23
191326,3067,558,10
157759,685,1247,25
463642,8361,1471,24
38219,6367,2256,24
34719,2280,192,23
84428,557,363,25
183369,11717,548,22
1243269,9592,4811,17
49472,430,210,22
47263,768,155,22
92364,3589,392,10
52869,121,165,25
17613871,369518,45240,1
7576,51,108,25
576454,16228,2696,25
682599,19487,1521,24
721451,34678,1929,23
159746,19463,942,22
362659,26534,3449,27
56402,972,170,24
243500,7616,903,24
114518,1721,141,24
3346,48,53,25
193082,2387,163,22
173531,5440,730,10
129118,4341,273,22
1902537,25343,2708,1
115921,7577,1026,23
2682780,54796,6194,24
1994585,101586,9332,10
34207,0,0,1
5979360,338607,95327,24
122161,2149,62,17
2112730,112345,9780,22
78582,547,488,25
594881,23892,2438,26
21565,168,266,25
10720,10,42,17
36578,1221,128,26
1902516,15189,1903,24
48331,2765,270,26
3892,35,91,25
7432,24,5,24
93088,1232,86,10
134077,358,84,24
27225,1966,374,1
2375214,25043,3690,24
241456,10950,1616,19
1123700,83670,13373,26
108845,3131,3530,24
91100,1174,323,26
209470,11478,823,10
178748,8412,364,22
9044077,642003,38703,10
23771,175,149,25
150539,6657,361,26
137551,3892,365,26
576496,4730,771,23
33888,199,105,17
485883,4464,2002,24
651621,20574,2696,26
249348,16665,3694,23
330601,10804,515,17
24785,260,710,25
81260,1212,0,22
2112938,92358,9762,24
3138088,16297,2706,2
56843038,1904852,108084,10
550005,37198,4872,15
2351925,149845,11037,10
4106304,171137,5239,10
508958,15857,822,26
296404,2605,1560,22
83588,3533,517,26
465986,9232,480,10
42737,236,18,23
2016029,21062,4200,24
15104666,143947,25593,24
10353797,201223,34614,28
723678,49621,3355,24
335646,28360,2387,23
4452,140,13,26
356859,6231,516,26
820427,89302,4107,10
137792,632,170,24
1932429,17001,1700,19
2102153,36582,5592,28
113999,6038,402,28
403292,8650,1728,27
10530920,555555,59723,10
127812,338,18,23
2275359,111392,10169,10
3244243,95558,22817,10
93741,1233,143,23
355437,13722,1955,27
95679,500,0,24
1220147,69503,3193,10
4384273,15348,2706,1
1064495,26861,4663,27
1165497,45068,3968,28
77856,6529,654,15
816740,9052,3038,2
176140,15955,1586,24
471521,26036,1151,24
2447,0,1,17
216658,11310,554,10
1134684,49928,1519,10
160971,4436,242,10
1046154,39200,1775,10
683364,5874,576,24
396378,16263,911,10
132164,779,316,25
1968605,122531,8448,27
592238,33812,2108,10
11907002,320679,14357,1
7475081,1035003,86912,10
67078,778,84,24
69795,1629,50,10
514888,22136,771,15
680306,7994,1421,22
451381,3110,3095,24
913756,67288,2925,10
68625,3269,376,28
402199,2050,1643,24
3483577,148734,4945,10
22607,1472,91,10
128002,1939,266,24
681439,29225,5366,10
1024814,174637,7475,10
156243,7399,761,10
1417912,67856,67310,23
360539,16470,1515,10
612279,29873,1458,10
373105,11555,1097,24
702208,42577,2624,10
795683,44085,1604,10
909177,36636,1980,26
443412,3563,147,24
1249486,46508,6511,20
5464,13,2,24
56969,5991,449,24
3821846,177700,15815,10
129071,12681,789,26
76536,3536,123,26
474858,15051,2364,28
23987,1669,169,10
29188,411,132,17
2433987,65991,9450,22
35511,2016,69,10
930403,20658,6544,28
14265,832,70,10
828587,38326,1088,10
968868,32181,7720,24
676692,24794,3567,28
2227708,11817,3769,28
539987,14532,881,10
1365087,25811,6604,23
736276,36904,1829,24
2885,3,2,22
3794124,106105,7663,24
1607810,39699,1847,23
852543,44619,2609,10
3083469,193377,10440,26
1980168,77373,9955,24
1013330,29712,3500,23
8951919,360340,24248,24
1501756,78351,15495,24
589827,11839,4413,27
684778,62969,6495,10
349459,9015,2220,24
6119211,271964,20075,10
259918,9228,967,28
619503,27379,1479,23
1382432,16481,2497,23
1134859,21876,1067,23
630362,34793,1938,24
104510,2182,365,1
151739,8015,1774,28
1163659,33468,3102,24
1709054,106755,6894,10
402878,1966,2087,25
1273343,32935,5223,1
1586719,43567,5865,1
605722,54920,3609,10
245610,9004,427,24
309852,11348,1313,28
2437554,70432,6796,24
89763,3217,543,26
295351,29424,3268,26
143128,11259,618,24
338500,7047,321,24
33892,1603,397,10
594981,7408,3869,24
303343,14000,1157,27
707164,11709,3676,17
348854,12055,808,24
196552,12249,911,22
81878,1302,144,24
269447,9814,1152,26
93664,8839,1378,23
42513,854,120,1
780009,42232,3004,10
42910,1976,2903,28
833312,9624,1586,25
153898,7551,1904,1
431883,40912,2174,26
199355,10175,970,24
41474,1152,86,24
126981,336,335,25
399511,24848,4168,22
1317168,49163,5796,28
329176,8905,908,26
98851,8625,752,22
710660,33091,1099,23
14071,209,30,10
84038,823,486,22
1032352,122170,7563,10
131771,1557,117,24
19261,1603,296,22
571588,38843,3181,26
1042458,4398,450,24
87397,3617,237,20
545535,29140,1663,24
1624478,6674,577,17
2132690,163039,9133,23
68936,1728,751,24
496264,22990,4619,27
401701,28206,3414,24
97414,3275,251,10
126015,6562,925,22
1154618,10487,1647,17
160012,0,1722,22
58677,2972,206,10
99456,4131,261,23
1130630,42018,1744,23
153513,2930,223,10
452087,19249,1944,26
973134,7869,2441,28
1803225,21804,4723,1
73815,7616,354,24
165099,694,1282,25
60404,8400,2888,24
571905,15124,1631,23
1857727,9105,1897,10
66181,1146,210,24
612044,26363,1484,10
866967,33235,2105,23
58168,190,227,24
583305,21749,1214,27
112466,7227,288,10
118094,16471,1283,10
747879,35707,1979,23
521200,8936,1567,24
122831,3962,478,10
62982,905,180,22
230292,2968,194,22
361370,15073,525,24
1314979,9837,4413,17
63733,1022,178,24
792283,20927,1599,24
178462,20997,990,22
277186,8207,924,24
19999878,395711,46761,1
402651,28693,3671,27
609752,16785,2782,25
18438,241,535,25
37844,1374,793,24
227316,6069,831,10
37705,961,228,25
128996,8203,1062,23
137347,4429,272,22
1984712,26021,2811,1
139847,2225,65,17
638581,24510,2508,26
160591,2063,242,26
2857743,57173,6605,24
2142476,106008,9762,10
36137,0,0,1
6176066,344502,97131,24
2167780,114202,9880,22
1095,8,13,25
5208,54,56,25
112694,1432,99,10
2132668,16577,2024,24
2869,2,0,22
15117,165,28,22
27302,195,290,25
53042,2953,271,26
2464654,25590,3725,24
38712,1286,137,26
81305,563,524,25
249099,11180,1628,19
1206659,86499,13983,26
11810,12,44,17
253356,12149,852,10
196081,8953,357,22
29607,2055,369,1
8284,27,6,24
11342795,683954,40039,10
82123,258,107,24
24158,177,151,25
145499,4040,385,26
342587,34686,4222,10
1480,5,1,24
15203,399,80,26
159957,6946,321,26
341472,11032,517,17
694533,21205,2809,26
257195,17097,3795,23
24996,261,692,25
8448,57,20,24
81909,1217,0,22
2187692,93920,9928,24
68997838,2048049,115819,10
36717,204,108,17
3241257,16673,2712,2
3391,151,20,28
592731,38272,4997,15
54522,248,18,23
5191299,184880,5388,10
525796,16273,837,26
785288,7038,2864,24
297714,2610,1561,22
85898,3590,544,26
345600,28893,2428,23
4736,143,14,26
2575435,154170,11223,10
2367,55,4,28
515929,9790,470,10
10595011,203961,35108,28
751890,50672,3461,24
362572,6295,519,26
932966,95080,4270,10
2200529,17822,1783,19
434799,9087,1880,27
118159,6108,398,28
2141930,36844,5640,28
3586390,100576,23563,10
141897,343,21,23
11825470,575900,61498,10
141782,645,170,24
363154,13957,1988,27
1456715,75745,3485,10
4428937,15617,2740,1
1105611,27738,4830,27
239773,11786,605,10
836305,9164,3133,2
1185542,45596,3993,28
97795,1271,146,23
113980,571,0,24
1360509,54560,1579,10
516353,27621,1208,24
5584,38,10,28
173742,4598,258,10
83207,6725,695,15
12382809,328876,14836,1
436629,16959,907,10
617406,34338,2154,10
702556,5960,589,24
700476,8114,1410,22
2005522,123785,8524,27
4600718,167704,5290,10
133758,781,308,25
3765990,116997,14779,24
350853,20974,1064,15
296440,9567,3243,27
1750448,41770,4942,23
184579,2565,242,23
1481114,87125,9135,10
687321,21479,0,28
10311506,388862,27036,24
588908,16422,1636,28
1713057,85196,17322,24
636464,17862,4695,24
521956,13084,1393,28
133924,3251,441,1
235270,3110,627,1
950854,35257,1678,23
1165229,57834,3040,24
8464537,327501,24010,10
1558898,17640,2935,23
77288,2176,742,10
122586,3353,4155,28
2126764,117804,7825,10
1257735,35124,3314,24
816847,61459,4099,10
151567,4459,686,26
1556203,36243,5692,1
454203,2218,1664,25
1861361,47240,5700,1
197420,14144,716,24
456992,14287,1593,28
350159,11143,493,24
81706,1677,158,24
752064,8837,4213,24
145093,11120,1610,23
1484851,6093,601,24
208376,8646,2281,1
2717114,73896,7586,24
346530,32631,3550,26
461918,14478,956,24
434617,8540,1085,17
100921,1519,168,24
1017736,18601,2093,17
476412,8543,438,24
966474,45634,3087,10
376081,16323,1177,27
218417,13285,997,22
276578,12015,1141,24
694652,54674,2726,26
289999,10239,1213,26
179997,1401,133,24
161587,548,579,25
945493,10397,1727,25
152289,5828,437,20
1807642,7313,666,17
156600,1747,133,24
1190081,10587,749,17
117455,9627,791,22
430719,26033,4318,22
351726,9308,1009,26
1409442,51315,5699,28
76830,1822,815,24
801356,35347,1119,23
1281845,132100,7944,10
141179,3803,266,10
822215,40240,2287,24
637028,41968,3344,26
73194,3342,213,10
2380130,172520,9903,23
446986,29789,3357,24
125762,4731,289,23
142155,6971,1003,22
88992,884,566,22
525658,23918,4860,27
49280,373,58,10
1214739,43573,1614,23
506084,20571,1953,26
72493,9593,3428,24
149328,8272,389,10
1112801,8863,2111,28
1921050,22530,5172,1
164325,3036,131,10
595693,15630,1694,23
179448,0,1847,22
21636,1735,301,22
139228,17143,1319,10
80252,8019,385,24
687107,27235,1516,10
1902473,9294,1913,10
938195,34721,2203,23
604117,22195,1228,27
138587,4154,543,10
72271,1222,226,24
20796,256,601,25
767834,36411,1990,23
558010,9190,1014,24
386371,15686,532,24
2078,42,7,28
269908,6504,977,10
166252,695,1231,25
242805,3236,201,22
1368380,10006,4472,17
852594,21592,1636,24
75396,966,157,22
666530,24859,2546,26
295200,8544,1032,24
70803,1062,188,24
186020,21524,997,22
440657,30270,3693,27
625761,17072,2803,25
60216,192,228,24
38653,1391,800,24
22118673,410051,45689,1
143780,4499,275,22
28763,197,308,25
2986642,58567,6617,24
132403,8395,1062,23
42024,1037,248,25
2242220,109074,9592,10
2021002,26338,2814,1
2271673,116212,10004,22
36579,0,0,1
17164,47,1,24
1638,11,14,25
3409,2,0,22
6371227,350739,98789,24
146487,2270,65,17
167756,2095,252,26
2283526,17550,1919,24
5708,55,58,25
8523,27,85,24
56071,3074,273,26
12324,15,47,17
286290,12662,865,10
123513,1529,118,10
254432,11319,1632,19
2532525,25959,3780,24
85102,576,552,25
1268825,88497,14410,26
40354,1327,143,26
20201,213,31,22
31636,2108,631,1
210712,9581,384,22
367227,35324,4265,10
137410,369,88,24
1543,6,1,24
13664373,718368,41325,10
5997,16,4,1
24462,179,151,25
4387,6,0,22
15787,410,81,26
154520,4201,390,26
166842,7164,335,26
80605857,2173715,122511,10
12787,337,105,28
262545,17333,3881,23
25095,262,685,25
729853,21692,2889,26
8616,60,20,24
82538,1229,0,22
2240071,94952,9978,24
911626,8268,3404,24
38945,207,110,17
543574,16706,858,26
3318492,16937,2746,2
6231832,196595,5582,10
3503,153,20,28
626564,39140,5131,15
347721,11150,523,17
4143,22,4,24
88021,3642,555,26
2761806,157088,11377,10
4995,150,15,26
558102,10211,490,10
298442,2616,1477,22
3930664,104641,24078,10
49914,2079,317,28
57285,255,20,23
768097,51180,3423,24
10775416,205630,35422,28
2175978,37009,5657,28
1031803,99376,4336,10
2374145,18613,1818,19
350586,29096,2449,23
466774,9526,2030,27
120919,6154,401,28
1202878,46101,4034,28
4465685,15882,2758,1
367973,6356,527,26
149005,351,21,23
12969561,591776,63191,10
1145464,28690,5083,27
145442,653,168,24
1662663,80468,3814,10
474712,17620,922,10
183509,4702,265,10
93494,6975,688,15
369872,14131,2042,27
715011,6037,587,24
132607,647,0,24
540553,28387,1193,24
2032821,124607,8577,27
283379,6030,2490,10
13945717,2055137,395562,10
2618344,45197,3332,10
2618344,45197,3332,24
183357,2565,413,23
279273,3635,366,23
4628861,129026,16478,24
659371,27060,1373,15
1273356,107086,10407,23
515392,11760,3951,27
621447,41148,1780,10
2131820,46913,5426,23
2171491,103078,10296,10
941900,24860,0,28
18032,457,68,26
773985,18088,1872,28
256886,5791,724,1
11307303,405859,30726,24
796106,22438,5963,24
731372,15259,1602,28
1814564,88477,15279,24
179838,2401,207,24
182639,4106,4797,28
427156,4407,519,24
1056057,36801,1787,23
296868,3435,734,1
1523322,73115,3661,24
10997222,375535,27332,10
110253,2614,995,10
241353,10207,2270,28
2551558,127779,8551,10
116657,2162,207,24
997979,65820,4405,10
206351,5563,1256,26
1322869,36043,3439,24
224355,15353,745,24
500346,14929,1666,28
1862249,38625,6017,1
2181405,49608,6094,1
426547,12648,578,24
487512,2360,1740,25
890185,9956,4732,24
190102,762,727,25
173602,11892,1701,23
495793,9270,1202,17
258641,9422,2579,1
1057014,18934,2157,17
2861358,75505,7760,24
370725,34086,3683,26
229751,1535,165,24
1146985,48290,3243,10
26736,977,118,26
514092,8913,435,24
112116,1669,190,24
325299,13370,1196,24
785042,58918,429,26
930115,38022,1247,23
414428,17533,1235,27
1210184,10652,754,17
232999,13918,1031,22
181125,6912,513,20
304507,10553,1239,26
92420,1170,588,22
1875733,7896,784,17
1016320,10936,1864,25
127104,10063,836,22
171443,1842,140,24
456016,26925,4433,22
142009,4955,324,23
367999,9597,1002,26
1452787,52271,5778,28
1586549,141487,8342,10
185365,4342,295,10
1169046,53527,2747,24
678221,43897,3665,26
2697220,183458,10744,23
85483,3648,232,10
155869,7268,1098,22
476109,30657,3565,24
544402,24430,4792,27
179851,3158,143,10
1371655,46412,1725,23
163973,17582,1337,10
87645,10925,3740,24
545649,21492,1989,26
81502,1872,868,24
172495,8972,396,10
84885,8284,387,24
1174168,9240,2261,28
23186,1805,289,22
187973,0,1919,22
620010,16094,1718,23
60371,430,68,10
20489,1269,215,26
739152,27815,1533,10
2085048,23136,5304,1
1006724,36053,2326,23
